	Song	Genre	Spotify_ID
20217	Lucky Dube - God Bless The Women	reggae	
20218	Lucky Dube - House Of Exile	reggae	19Fa5XbbEFIaI3zQLMmk3b
20219	Lucky Dube - Victims	reggae	6TKHMhwNNf3lAaw8u0GeWY
20220	Lukie D - Eyes On You	reggae	0R4n0j17onodMQv3yHgk7v
20221	Lutan Fyah - No More Suffering	reggae	6bdO0Xyef197uv3mBbhRRn
20222	Max Romeo - Bald Headed Teacher	reggae	3n2adRBMj64GLpRokiadm6
20223	Max Romeo - Chi Chi Bud	reggae	3pUEMxUMmJOOQPcjd0yse3
20224	Max Romeo - Dona*T You Weep	reggae	
20225	Max Romeo - I Chase The Devil	reggae	6siwIUzMZ0yNX2vGm2XwZz
20226	Max Romeo - War Ina Babylon	reggae	5Me6F9y6iArvYxyuP30m14
20227	Michael Rose - Brown Eyes	reggae	5hYBH2R05Um35whZEGadfo
20228	Michael Rose - Ganja Bonanza	reggae	4R8X5rboe8ATOvJx2J72Al
20229	Michael Rose - Guess Who's Coming To Dinner	reggae	6dnmbtxjrfqm03ocET4161
20230	Michael Spence - Is This Love	reggae	
20231	Morgan Heritage - Inna Dem Ting Deh (Live)	reggae	4ArqpoqwWhjS5f9mYRmaRV
20232	Morgan Heritage - She's Still Loving Me	reggae	0cPDcjcb0msiFZG9KylxzR
20233	Musical Youth - Pass The Dutchie	reggae	1BkY0N8ChFk2mdLbAUu8ZK
20234	Natural Black - Jah Jah Bless	reggae	5q0vCIzE98Adx9qr73fPr7
20235	Natural Vibrations - Hopin' And Prayin'	reggae	17LclyI6tpzyCnsb8poTUo
20236	Nicky Thomas - Lonely Feeling	reggae	
20237	Niney & The Heptones - Keep On Pushing	reggae	5hyvFSinyFj5iYf09RSMOw
20238	O-Shen - Tropically Fine	reggae	1PMamzGqNRECpFY0knxA10
20239	Pablo Moses - We Should Be In Angola	reggae	5VyUGb8zgCTXGKNuarwpfj
20240	Peter Tosh & Friends - Arise Black Man	reggae	
20241	Peter Tosh & Friends - Maga Dog	reggae	
20242	Peter Tosh - Brand New Second Hand	reggae	27eLa7tPdURgIJDThmCkYr
20243	Peter Tosh - Johnny B. Goode	reggae	5uPYEStMW3KsXnnLV7iCTw
20244	Peter Tosh - Mystery Babylon (Previously Unreleased Version Of Babylon Queendom)	reggae	5L3Xsu9mgIhcTn86T5Nui0
20245	Peter Tosh - Stepping Razor	reggae	5PxJMuvCFAEbAGaG0J4mLr
20246	Richie Spice - Baby Face	reggae	6U2GUgQbuE71MHVSpdyf4K
20247	Richie Spice - Earth A Run Red	reggae	0MYZaB4hSiHVdHuUf4F6nQ
20248	Richie Spice - Uptown Girl	reggae	5Dm1INp3lmnsCPg5DAULZ6
20249	Ronnie Davis - Kaya	reggae	4qQIogchZwdyM5WqlQoY2N
20250	Ruddy Thomas - Iron Lion Zion	reggae	
20251	Sambo Jim - Nattydread	reggae	
20252	Screw Driver - It*S Everywhere	reggae	
20253	Sizzla - Make Me Yours	reggae	2qyhp3nE771R56CnOrknI7
20254	Sizzla - Woman I Need You	reggae	0Fzuhc7Lfyi4W66unSNtMb
20255	Slightly Stoopid - Babylon Is Falling	reggae	3mRWXjgHmDJTrGDaZhGkCM
20256	Slightly Stoopid - Hold On To The One	reggae	3TLHBT1t1oU5hRZUcRe3d4
20257	Slightly Stoopid - Older	reggae	4pBAxbmWVqWl0HJnOSJjvH
20258	Slightly Stoopid - Wiseman (Live 2004)	reggae	
20259	Slim Smith - Grow Closer Together	reggae	
20260	Soldiers Of Jah Army - 911	reggae	
20261	Soldiers Of Jah Army - Did You Ever	reggae	
20262	Soldiers Of Jah Army - Jah Atmosphere	reggae	
20263	Soldiers Of Jah Army - Non Partial Non Political	reggae	
20264	Steel Pulse - Blues Dance Raid	reggae	4elJh9DUanyNsU3NALI19N
20265	Steel Pulse - Brown Eyed Girl	reggae	5o1qQWshWORXzYWCFCCjzX
20266	Steel Pulse - Find It Quick	reggae	7a10uCHf3hiUDVOjceG1V8
20267	Steel Pulse - Leggo Beast	reggae	5WrR7WvDf3Z7TFvOD34qgz
20268	Steel Pulse - Man No Sober	reggae	44cwsD9eJj1kuSCTN808BT
20269	"Steel Pulse - Ravers (12"" Version)"	reggae	6rmVTVMUiZfULS51lpzhDr
20270	Steel Pulse - Ravers	reggae	2eGREK0WjMkZwTJub3Q1YU
20271	Steel Pulse - Rollerskates (Dub)	reggae	
20272	Steel Pulse - Rollerskates	reggae	6hoSLTiYAS4nPNs7eZUoDN
20273	Steel Pulse - Steppin' Out	reggae	7cxJUcO4HTrJ2jniaKOAaw
20274	Steel Pulse - Wild Goose Chase	reggae	0wqEjeBH97VfKHborK6h0P
20275	Sugar Minott - Give Thanks And Praise	reggae	6MJsuQsQRWb6p2bbTh5Mec
20276	Sugar Minott - Good Thing Going	reggae	4MM4UlT0j7MePs9bMoi34N
20277	Sugar Minott - Harbour Shark	reggae	51m3bq5SHdcRXfLq82XMDy
20278	Sugar Minott - Oh Mr. D.C.	reggae	
20279	Taj Mahal - Johnny Too Bad	reggae	2IzMlIwhoCWV3E3JrF9gq1
20280	Tarrus Riley - Stay With You	reggae	18KzwTjTnbBaspORB0tpzM
20281	The Gladiators - My Thoughts	reggae	0nTlrK9vC7Ti3o7vOKy4mS
20282	The Heptones - Suspicious Minds	reggae	3Y9yW2oldAhfkTyZTvf5or
20283	The Melodians - My Love, My Life	reggae	
20284	The Melodians - Rivers Of Babylon	reggae	3Q6QQMARzPG55AeV62WQ6S
20285	The Mighty Diamonds - Black Brother	reggae	
20286	The Mighty Diamonds - Tell Me What's Wrong	reggae	
20287	The Sensations - Those Guys	reggae	1SuHnxvphlQrXCvAbbgXMj
20288	Third World - Fade Away	reggae	6F3XD8L7ZrIVU9cuDmde2H
20289	Tomorrow's Children - In The Summertime	reggae	5O67yzvD9hlzYhgTzmSAWs
20290	Tony Tribe - Red Red Wine	reggae	009txGeTMDrx07Qwsqua7R
20291	Toots & The Maytals - Still Is Still Moving To Me (feat. Willie Nelson)	reggae	
20292	Toots & The Maytals - Time Tough	reggae	0GX3igA23J42onO5WEWFMk
20293	Typical Hawaiians - Love One Another	reggae	77zobPTYrs2EhPkr7LINi7
20294	Typical Hawaiians - Stop The Friction	reggae	7K4QMY2f912ksNPOqRU9W2
20295	UB40 - Cherry Oh Baby	reggae	1HjENSMpxb14fBU27GrAKu
20296	UB40 - Here I Am	reggae	6YR2MkzMhojHBmW1TbXtZO
20297	UB40 - I Can't Help Falling In Love With You (Live)	reggae	3yQIQh9gTtgFO4acRQpA4i
20298	UB40 - Sweet Sensation	reggae	18rJgmnFkXaOx41ZeBIwi1
20299	Wailing Souls - Diamonds & Pearls	reggae	5eJrswRpRtdcvHvsMjRQkQ
20300	Wailing Souls - Firehouse Rock	reggae	2aEo5sPcclxVbA2vXFBi9M
20301	Wailing Souls - Ghetto Of Kingston Town	reggae	7MFgnp1EN1wgMDmFC3zX6b
20302	Wailing Souls - Infidels	reggae	3VwCG9xDptNij476sqbDV0
20303	Wailing Souls - Kingdom Rise Kingdom Fall	reggae	1GxBDe7Dx8as0mYZqrTjhb
20304	Wailing Souls - See Baba Joe	reggae	2RSdAAT2ea6VHrwvWfem81
20305	Warrior King - Hold The Faith	reggae	06Jgs0LKy7OS5LWTgqq69x
20306	Ziggy Marley - Be Free	reggae	3vy5jXe8jnAoZkL5PBI3uF
20307	Ziggy Marley - Drive	reggae	6ptfNkoZ1l6uxR2iEnsW2a
20308	Ziggy Marley - Friend	reggae	3fQFAdRBivGtGpF4uyX46A
20309	Alton Ellis - I'm Still In Love With You	reggae	3VWQR6DoMbtbUsWWbrH1JI
20310	Alton Ellis - Rocksteady	reggae	4RFyKUihsOFoRNBAqrjVay
20311	Aubrey Adams & Rico Rodriguez - Stew Peas And Corn Flakes	reggae	
20312	Bad Brains - All Rise To Meet Jah (live 1982)	reggae	0Dq4Z0Xj9Qop1eUc1h7VjW
20313	Carlton Alphonso - I Have Changed	reggae	
20314	Cedric Im Brooks - Emavungweni	reggae	
20315	Culture - Love Music (Extended Version)	reggae	
20316	Culture - Psalm Of Bob Marley	reggae	1Zwud6dKYuJYfb1db5pVuS
20317	Dave & Ansel Collins - Nuclear Weapon	reggae	17T5t0bpmm7QRepas0rGl1
20318	Desmond Dekker - Sabotage	reggae	0RQ2rFtnjgcuU9PC7yIjco
20319	Desmond Dekker - Unity	reggae	08Uo3zW1IQUJgX5Otw5uox
20320	Desmond Dekker - Wise Man	reggae	5DQ4C0eyy9xX5nzXk3sA4Q
20321	Don Drummond & Tommy McCook - (Music Is My) Occupation	reggae	
20322	Don Drummond - Don D Lion	reggae	1Oeey02HNBNBirWvHstVS2
20323	Don Drummond - Schooling The Duke	reggae	7yBL2jF5JPqnZHe0bu7Onk
20324	Dr. Ring-Ding & The Senior AllStars - Call 809	reggae	
20325	Good Guys - In Like Flint	reggae	
20326	Jackie Mittoo - James Bond	reggae	
20327	Jackie Mittoo - Mr Flint	reggae	
20328	Jackie Mittoo - Soul Call	reggae	1KSOEs0WRMS8Alsm0Eiwp0
20329	Jimmy Beck & His Orchestra - Pipe Dreams	reggae	5GWWpnLMlhDp5BVJ7vVeVb
20330	Jimmy Cliff - Look At The Mountains	reggae	26Tu8Ewdk9JZkb9hZOJCF3
20331	Jimmy London - I'm Your Puppet	reggae	3I1dvXLHcUpKh656WXl0i4
20332	John Holt - Let's Build Our Dreams	reggae	6sEmBCFcUjKy43k8VeQU8q
20333	John Holt - Wear You To The Ball	reggae	1t6ycvIUQLVNyewWYy2sqT
20334	Justin Hinds & The Dominoes - Carry Go Bring Come (Rocksteady)	reggae	
20335	Justin Hinds & The Dominoes - Carry Go Bring Come (Ska Version)	reggae	2ciuqUvcOvI5kZeb43poX5
20336	Justin Hinds & The Dominoes - Over The River	reggae	2MHoEtMdfk2tsPF0X0G5pA
20337	Ken Boothe - The Train Is Coming	reggae	4mAk9ZV2JdKzVcbAbznzRx
20338	Lee Scratch Perry - Bionic Rats	reggae	0YEHFipBBzuhWqntqAJzNJ
20339	Lester Sterling, Johnnie Moore, & Tommy McCook - Settle Down	reggae	
20340	Lizzie - Love Is A Treasure	reggae	
20341	Lloyd Brevett And The Skatalites - Just Cool (Cornerstone)	reggae	
20342	Lloyd Brevett And The Skatalites - Spcae Light	reggae	
20343	Lyn Taitt & The Jets - Napoleon Solo	reggae	1Xh9pzwK8pUpDIXVC1AbR9
20344	Lyn Taitt & The Jets - Pressure And Slide	reggae	2mHSQr9TXC5wqbrESOkc5d
20345	Lyn Taitt, Hopeton Lewis & Glen Brown - Live Like A King	reggae	
20346	Marcia Griffiths - Feel Like Jumping	reggae	4R8rtLIPQcrjnYvKOlqUON
20347	Pluto Shervington - Dat	reggae	6n6L9paWR9XLW0XLnX0elE
20348	Roland Alphonso & Lyn Taitt - Stream Of Life	reggae	
20349	Roland Alphonso & The Soul Vendors - Streets of Gold	reggae	
20350	Roland Alphonso - Rolando Special	reggae	3fuPpi0QW01yubbud8vgL9
20351	Royals - We Are In The Mood	reggae	3UKSzAEQNSfMPa1fQfoG5t
20352	Slim Smith - Let Me Go Girl	reggae	1w42gFpQS2XND1d7vSSZVS
20353	Slim Smith - Watch This Sound (For What It's Worth)	reggae	
20354	Soul Vendors - Swing Easy	reggae	
20355	Sound Dimension - Heavy Beat	reggae	
20356	The Debonaires - Garcia Y Vega	reggae	1pPcAWCZ5TbjiONqpbjlI7
20357	The Ethiopians - Fire A Muss Muss Tail	reggae	0xhHf5kmNgpNEp92WxLEGx
20358	The Ethiopians - Give Me Your Love	reggae	7vOhcM8whrxW1KceVglpSa
20359	The Melodians - I Could Be A King	reggae	5BTHlNTuhnRs9PjAbTeXTJ
20360	The Paragons (Reggae) - Talking Love	reggae	6MI93rELWhgpF1r71FMoT8
20361	The Pioneers - Reggae Beat	reggae	1lNzmJZNk73vsphV5htdWH
20362	The Sensations - Right On Time	reggae	7mKOB4MWvGySe75fMqJM28
20363	The Silverstars - Last Call	reggae	
20364	The Silvertones - Midnight Hour	reggae	2bbBZG3hdzJA41LBx3qzSF
20365	The Skatalites - King Solomon	reggae	6y0APy4cFI8lI4tkil0xov
20366	The Techniques - I'm In The Mood	reggae	3oD6g9X6UltVqKBZ1EBrxY
20367	The Tennors - World Is A Stage	reggae	6POJeIknoabQo5UtzKSYvZ
20368	The Termites - Attractive Girl	reggae	1fd7Cy538tHjn7oAiDSIH2
20369	The Termites - Have Mercy Mr. Percy	reggae	5kzj6LNuJXNMVsrezq314m
20370	The Three Tops - It's Raining	reggae	3AwWvpSN7Vw0kk5kNBWLvq
20371	The Upsetters - Return Of Django	reggae	3X6b40Xr4zxbyLatxilx6T
20372	Tommy McCook - A Little Bit Of Heaven	reggae	
20373	Tommy McCook - Riverton City	reggae	34enEJe4CrqmDN1LlH84yQ
20374	Tommy McCook - Spanish Eyes	reggae	
20375	Toots & The Maytals - Schooldays	reggae	
20376	Vincent Gordon - Dirty Dozen	reggae	54ScINjMBz7zoSMv1bka24
20377	Wailing Souls - Ishen Tree	reggae	46VgkWv8YLVVv2DFH2wP6n
20378	Winston Samuels - Don't Believe Him	reggae	7drpDHiqe5GnI8iVk48Sqj
20379	Yabby You - And Amlak (One God)	reggae	
20380	Zap Pow - Lottery Spin	reggae	288oXWRjw1tnE4VyE3Veca
20381	Toots & The Maytals - 54-56 Was My Number	reggae	2q2YkL4tEsuXWqhR9L7u4e
20382	Steel Pulse - Your House	reggae	0czsQ1YOT71kdVfyFoTy3U
20383	Inner Circle - Sweat (A La La La La La Long)	reggae	1SssFw74DdHVjRa6ADggdD
20384	Marlon Asher - Ganja Farmer	reggae	2zAJvh4y1DBXo7KIqQjumc
20385	Ini Kamoze - Trouble	reggae	74HgOVhTKdjQ1viBzUmg9s
20386	Israel Vibration - Jah Time Has Come	reggae	4X7xcWzotx55TneYOCfMFo
20387	Alpha Blondy - God Bless Africa	reggae	1yLnOKXolNR8omL5STwk17
20388	Alton Ellis & The Flames - Rocksteady	reggae	682zEbP3lcoIZQAuHqrjdw
20389	Alton Ellis - Can't Get Used To Losing You	reggae	6Hwcg85okmuT9usTuYby1E
20390	Alton Ellis - Gonna Take A Miracle	reggae	3g6wP7wBXpzncWGwwxOgR8
20391	Alton Ellis - La La Means I Love You	reggae	6NGG8iCu1yJoxfNDP8xvZg
20392	Alton Ellis - These Eyes	reggae	1XwWZSLgmYxbwPY6gVq9zI
20393	Alton Ellis - Tonight (Aka Feeling Inside)	reggae	039OhKAJJHPM8rG7uFGKks
20394	Aswad - African Children (live)	reggae	5SyjgC7tv45A6EYaQj0yeM
20395	Barrington Levy - A Yah We Deh	reggae	5IwQCTH9VcU9oZU9QMkafO
20396	Barrington Levy - Here I Come	reggae	4abVwdCy5QUcyI3KS2lMJK
20397	Barrington Levy - I Hold The Handle	reggae	
20398	Beres Hammond - Rock Away	reggae	2RlVyAjLnGJQYp7uzpfUta
20399	Big Mountain - Caribbean Blue	reggae	2ORAFTM8CvUtoI2eRoiBFY
20400	Bitty McLean & Rocky Brown - I Want A Love I Can See	reggae	6EAiiPwAyXpTvt3mliw0Av
20401	Black Uhuru - Guess Who's Coming To Dinner	reggae	5KA5o4azieJAG8O4BOTvJO
20402	Black Uhuru - Journey	reggae	6xGhoZGyKKnFGd8MPELCbX
20403	Black Uhuru - Mondays	reggae	0AJMOCP3FygszHlsHva808
20404	Black Uhuru - Party Next Door	reggae	4qS5aXtbq1pcqa3iH284yn
20405	Black Uhuru - Sinsemilla	reggae	7ERRjAcL8i6vdKkaRGDdQc
20406	Black Uhuru - Sponji Reggae	reggae	1NeZjWdwvsEEDpHbuj54we
20407	Bob Marley - African Herbsman	reggae	5oV0XBvA70cMW1LCrUN1Ii
20408	Bob Marley - Babylon System	reggae	6xbtDXk8utIS8rOWD0X9XA
20409	Bob Marley - Back Out	reggae	0F6xOWvtOo8xtziqDK6Y5H
20410	Bob Marley - Blackman Redemption	reggae	6jI6sujyu6aHmnAOZTvqz3
20411	Bob Marley - Bus Dem Shut	reggae	56bWdcS9LIs6zmFWaunTkR
20412	Bob Marley - Cheer Up	reggae	03Wxdm6b0Ummea0BgPvBZB
20413	Bob Marley - Crazy BaldHead	reggae	29Vblrw8uyOLwz2c72Icj0
20414	Bob Marley - Do It Twice	reggae	5uCZEdqppd3qoyjyuySy0Q
20415	Bob Marley - I Shot The Sheriff (Live)	reggae	7HrXkDaGGJ7U5ZmFfFugdD
20416	Bob Marley - Is This Love (Horns Mix)	reggae	
20417	Bob Marley - Is This Love (Live)	reggae	5AEOXmZkhtcdfEFtvVsz8z
20418	Bob Marley - Jammin'	reggae	4zn0kScuV9Oj28d4g9CQQs
20419	Bob Marley - No Woman No Cry (Live)	reggae	423hwXFgoN8RYmqLoLuVvY
20420	Bob Marley - Real Situation	reggae	6d4B82vt7pjdzumBmV6HiZ
20421	"Bob Marley - Ride Natty Ride (12"" Mix)"	reggae	1Gb2wkjjyJBPFBnF0Cl5Ni
20422	Bob Marley - Ride Natty Ride	reggae	5cTsXX5qwa6zmG80OCz4hR
20423	Bob Marley - Riding High	reggae	3OfsRtiD2HDlaOWPS1Ve30
20424	Bob Marley - Screw Face	reggae	
20425	Bob Marley - Soul Rebel (Alternate Version)	reggae	001Bjq0wfdibMKIbG692OE
20426	Bob Marley - Survival	reggae	7rCOQjHqD2ArkKvoemDG54
20427	Bob Marley - Them Belly Full (But We Hungry)	reggae	2Ezmm08Oy4772SkEoC18Kt
20428	Bob Marley - Three Little Birds (Alternate Mix)	reggae	
20429	Bob Marley - Time Will Tell	reggae	5AMy058KlCyQfHK6Mim42N
20430	Bob Marley - Trenchtown Rock	reggae	6AN6ciH6HnEc9DviPYabny
20431	Bob Marley - Waiting In Vain (Advert Mix)	reggae	
20432	Bob Marley - Waiting In Vain (Alternate Version)	reggae	18nAHjKEvZ9s0aJkjPg79j
20433	Bob Marley - Waiting In Vain	reggae	4Gq2ydMKhDZmctzkmk2bYo
20434	Bob Marley - Walk The Proud Land	reggae	1WiJYX7am7JFFrnTl6gmTI
20435	Bob Marley - Who Is Mr Brown	reggae	
20436	Bob Marley - Why Should I	reggae	
20437	Bob Marley - Zimbabwe	reggae	5ApfJDLibIoWL0mRZ5uOKu
20438	Bruce Ruffin - What Can I Do	reggae	48TvRRT6rBzdPG2Pdb2VbZ
20439	Buju Banton - Mama Africa	reggae	5d2j7LiYWiU99chCkbCsVj
20440	Burning Spear - Creation Rebel	reggae	5mXkGEtAPJ1QC5ebCDK8tN
20441	Burning Spear - Driver	reggae	3UdNAxyUdj4UCrtijbGIK8
20442	Burning Spear - New Experience	reggae	792Kp2CysiSrXnVa46Tb5y
20443	Burning Spear - Swell Headed	reggae	1meNKrxHqxdymsNfzJgapG
20444	Chuck Fender - Coming Over	reggae	5XtFfD7A46hXzNLOuWzACB
20445	Clancy Eccles - Sweet Jamaica	reggae	4f9zRHzi82ndVRssYwoMWd
20446	Coco Tea - Riker's Island	reggae	0LW13aGI2sWVfavsJtP0G8
20447	Corey Harris - In The Morning	reggae	30z6guxHubsfqiEHo119Fd
20448	Cornel Campbell - Concrete Jungle	reggae	
20449	Cornel Campbell - Screwface	reggae	
20450	Cornell Campbell - Be True To Me	reggae	2BhXjMBVZRg4dowSm9p9xg
20451	Cornell Campbell - Hard Headed Israelites (AKA Follow Instruction)	reggae	20BWMQq0AiIG2GsHdWzqMg
20452	Cornell Campbell - Wherever I Lay My Hat (That's My Home)	reggae	
20453	Culture - Behold The Land	reggae	4nPTldJEQ3mtIfY5Btl7gp
20454	Culture - Hand 'a' Bowl	reggae	1mvobZPGhcWfgYDTo6evso
20455	Culture - Humble African	reggae	0Vzgfs70Aavn0nKDMmJCG8
20456	Culture - Lion Rock	reggae	6BMHCsFyky1YGzUTJVBzYN
20457	Culture - Never Give Up	reggae	2vvALdy4cUqnVSCTDr6JZ9
20458	Culture - Revolution	reggae	4Ta5bkLWFKKGP7kObzxASK
20459	Cyril Neville - Wrapped Around Your Finger	reggae	4it23fZWaq3r3dJjfgiEe5
20460	Dandy Livingstone - Suzanne Be Aware Of The Devil	reggae	
20461	Dave Barker - Don't Let The Sun Catch You Crying	reggae	6rOBUpPOk3qRnJ7VSJ8YtN
20462	Delroy Wilson - I Can't Help Myself	reggae	
20463	Delroy Wilson - It's The Same Old Song	reggae	
20464	Delroy Wilson - Pretty Girl	reggae	5CQjaswSm9BG05oKCHveBE
20465	Dennis Brown - All Over The World	reggae	4h98IdvyIM6VcUt9jlGJHu
20466	Dennis Brown - Go On Now Girl	reggae	09t1RLe25pIgYEinTFAKA8
20467	Dennis Brown - Man Next Door	reggae	57CqeWjoMCVcCGLrj5bB7b
20468	Dennis Brown - Rainbow Country	reggae	0yHq5fXBu9ng7G9X9JLSV4
20469	Dennis Brown - Wisdom	reggae	0j5ZzGwdNMDeSofYbOJxH8
20470	Dogboy - One Stop Shopping	reggae	0IP9eq20XhfECwKeDN2rLZ
20471	Don Carlos (Electronica) - Late Night Blues	reggae	
20472	Everton Blender - I Love Jah Jah	reggae	7LzoVNBxzQTfxxpnqGh3ml
20473	Everton Blender - It's My Time	reggae	05OqG6pMdD4v3EdJJpgwlK
20474	Flames - Zion	reggae	5rKH6L3NMcQAvmMHy6xwN4
20475	Frankie Paul - Pass The Tu Sheng Peng	reggae	3v4emgL5F4ymsIy8gIWxLR
20476	Frankie Paul - You Are The Sun	reggae	0MRrIxcem709WMYUMxTQSy
20477	Freddie McGregor - Come Now Sister	reggae	2rarvy0h0KzeKe2BhXhp3f
20478	Freddie McGregor - Curly Locks	reggae	5EWgQpB8CcTKq9UwU2FKeZ
20479	Freddie McGregor - Everything Crash	reggae	4lAfTdowSfJ6XkH97uC7hQ
20480	Freddie McGregor - Follow This Ya Sound	reggae	0SP1iMcmUS20meP6j8RBpP
20481	Freddie McGregor - Let Them Say	reggae	76EBcJNvHx9oaVF7BUttu2
20482	Freddie McGregor - Love And Affection	reggae	10L9NoXMJNLC4lqLDhVEPU
20483	Freddie Notes & The Rudies - Montego Bay	reggae	4ssB1yrcmRaNabJQC39DTM
20484	Frost & Wagner - Like A O	reggae	
20485	Gregory Isaacs - Cool Down The Pace	reggae	4llIZen1Cn4mi3DJm2Lqlz
20486	Gregory Isaacs - Front Door	reggae	6R230Gl7QmoZZkpTbCLNmC
20487	Gregory Isaacs - Objection Overruled	reggae	5pTksv6usovdj9FJhQw7u6
20488	Gregory Isaacs - Sad To Know (You're Leaving)	reggae	2A2zxpj3E9zJuFnqxYTVSx
20489	Gregory Isaacs - So Lonely	reggae	1UTHJjpCKIUNAdc69rOHQF
20490	Gregory Isaacs - Special Guest	reggae	409Ka56cHbTvBgoRs824l0
20491	Gregory Isaacs - Too Late	reggae	1BnIAYjpKyAkOHHx2xfeKn
20492	Gregory Isaacs - Universal Tribulation	reggae	3YTp7nyxUD4lQiHGfVZdP1
20493	Gregory Isaacs - Wailing Rudie	reggae	5HmoYuwAjsh9pT1Nuook3s
20494	Gyptian - My Fadah Seh	reggae	47KnHBDNn9LMXDoeBDpUis
20495	Gyptian - Take Me Higher	reggae	1BSKRQIwDbVHTa6X02WLRs
20496	Horace Andy - Can I Change My Mind	reggae	3cShsNT43gEmWbKjWLCR11
20497	Horace Andy - Just Say Who	reggae	4BGOUH9AaeCprz2TtqAT2Q
20498	Horace Andy - No Man Is An Island	reggae	74CXxBFdvDnpwuH8P8gAK7
20499	Inner Circle - Sweat (A La La La La Long)	reggae	1SssFw74DdHVjRa6ADggdD
20500	Israel Vibration - Cool And Calm	reggae	1vl5jVbo2INarbfx43KHjH
20501	Israel Vibration - New Wave	reggae	1SZwOBeptblAID4ZFnZoEm
20502	Jackie Edwards - I Want A Love I Can See	reggae	
20503	Jacob Miller & The Inner Circle - Natty Dread	reggae	
20504	"Jacob Miller (Reggae) - Backyard Movements?Fussing And Fighting [Original 12"" Disco Mix]"	reggae	
20505	Jacob Miller (Reggae) - Have Some Mercy	reggae	
20506	Jacob Miller (Reggae) - I'm A Rastaman	reggae	
20507	Jacob Miller (Reggae) - We A Rockers	reggae	
20508	Jimmy Somerville - To Love Somebody	reggae	18iuoY1jt6t8NUZPXyjN2N
20509	Joe Camilleri & Nicky Bomba - Better Must Come	reggae	
20510	John Brown's Body - Among Them	reggae	4qCElUzocbl0bJf6V8ka7y
20511	John Brown's Body - Land Far Away	reggae	4pyz6RHX88hpmmDQIwE6Jl
20512	John Holt - No Man Is An Island	reggae	2Cl1yUmiyiSSxb37gTl6Cr
20513	Junior Kelly - Can't Stop	reggae	7mGPFdBMbAdPHxl69Jf5V8
20514	Junior Reid - Sitting In The Park	reggae	6FqUwRFrXn2L2kj4seKUCh
20515	K.C. White - No, No, No	reggae	4IUMKZHbXOolYFuLGpS61f
20516	Keeling Beckford - Cecilia	reggae	
20517	Keith & Tex - Don't Look Back	reggae	5AFGyXhdRulgVALm1QHRzk
20518	Ken Boothe - Now I Know	reggae	33vi7HrAQDucTkPr9GsNNH
20519	Ken Lazarus - Put Yourself In My Place	reggae	6s9oHa8ARh6t23ODyHXRB6
20520	Lee Scratch Perry - Duppy Conqueror	reggae	6pNtsHj8PxQvILxHQcZX3O
20521	Lloyd Parks - Mighty Clouds Of Joy	reggae	5u424ViqI99A9ez97AvY5S
20522	Luciano - Jah Is My Navigator	reggae	5tInwxv85JOMjltgJ3iOBw
20523	Luciano - Jah Live	reggae	5tInwxv85JOMjltgJ3iOBw
20524	Luciano - Knockin' On Heaven's Door	reggae	1iParaL0xItX4hb88gEQQK
20525	Luciano - Wish You Were Mine	reggae	5v5on9lAEgRxluHdTnrD26
20526	Lucky Dube - God Bless The Women	reggae	
20527	Lucky Dube - House Of Exile	reggae	19Fa5XbbEFIaI3zQLMmk3b
20528	Lucky Dube - Victims	reggae	6TKHMhwNNf3lAaw8u0GeWY
20529	Lukie D - Eyes On You	reggae	0R4n0j17onodMQv3yHgk7v
20530	Lutan Fyah - No More Suffering	reggae	6bdO0Xyef197uv3mBbhRRn
20531	Max Romeo - Bald Headed Teacher	reggae	3n2adRBMj64GLpRokiadm6
20532	Max Romeo - Chi Chi Bud	reggae	3pUEMxUMmJOOQPcjd0yse3
20533	Max Romeo - Dona*T You Weep	reggae	
20534	Max Romeo - I Chase The Devil	reggae	6siwIUzMZ0yNX2vGm2XwZz
20535	Max Romeo - War Ina Babylon	reggae	5Me6F9y6iArvYxyuP30m14
20536	Michael Rose - Brown Eyes	reggae	5hYBH2R05Um35whZEGadfo
20537	Michael Rose - Ganja Bonanza	reggae	4R8X5rboe8ATOvJx2J72Al
20538	Michael Rose - Guess Who's Coming To Dinner	reggae	6dnmbtxjrfqm03ocET4161
20539	Michael Spence - Is This Love	reggae	
20540	Morgan Heritage - Inna Dem Ting Deh (Live)	reggae	4ArqpoqwWhjS5f9mYRmaRV
20541	Morgan Heritage - She's Still Loving Me	reggae	0cPDcjcb0msiFZG9KylxzR
20542	Musical Youth - Pass The Dutchie	reggae	1BkY0N8ChFk2mdLbAUu8ZK
20543	Natural Black - Jah Jah Bless	reggae	5q0vCIzE98Adx9qr73fPr7
20544	Natural Vibrations - Hopin' And Prayin'	reggae	17LclyI6tpzyCnsb8poTUo
20545	Nicky Thomas - Lonely Feeling	reggae	
20546	Niney & The Heptones - Keep On Pushing	reggae	5hyvFSinyFj5iYf09RSMOw
20547	O-Shen - Tropically Fine	reggae	1PMamzGqNRECpFY0knxA10
20548	Pablo Moses - We Should Be In Angola	reggae	5VyUGb8zgCTXGKNuarwpfj
20549	Peter Tosh & Friends - Arise Black Man	reggae	
20550	Peter Tosh & Friends - Maga Dog	reggae	
20551	Peter Tosh - Brand New Second Hand	reggae	27eLa7tPdURgIJDThmCkYr
20552	Peter Tosh - Johnny B. Goode	reggae	5uPYEStMW3KsXnnLV7iCTw
