,Unnamed: 0,energy,Performer_left,valence,time_signature,instrumentalness,tempo,Song_left,SongID,danceability,speechiness,acousticness,liveness,spotify_track_duration_ms,key,Genre,mode,loudness
1930,1905,0.502,Chris Brown,0.388,4.0,0.0,115.091,Say Goodbye,Say GoodbyeChris Brown,0.8,0.0371,0.0016699999999999998,0.0784,289760.0,1.0,hip hop,1.0,-6.062
1931,1910,0.672,Souls Of Mischief,0.688,4.0,1.04e-06,206.247,93 'til Infinity,93 'til InfinitySouls Of Mischief,0.59,0.412,0.125,0.147,286440.0,1.0,hip hop,1.0,-11.792
1932,1915,0.659,50 Cent,0.71,4.0,7.879999999999999e-05,97.018,Disco Inferno,Disco Inferno50 Cent,0.925,0.231,0.206,0.279,214226.0,3.0,hip hop,1.0,-4.763
1933,1952,0.557,"Tyler, The Creator",0.199,4.0,0.0134,77.572,Puppet,"PuppetTyler, The Creator",0.508,0.0478,0.00235,0.588,179013.0,8.0,hip hop,0.0,-8.967
1934,1959,0.339,Afroman,0.8440000000000001,4.0,0.0,165.982,Because I Got High,Because I Got HighAfroman,0.8,0.483,0.166,0.0791,197760.0,7.0,hip hop,1.0,-8.531
1935,1971,0.787,Nicki Minaj,0.7020000000000001,4.0,0.0,88.00299999999999,Barbie Dreams,Barbie DreamsNicki Minaj,0.855,0.334,0.313,0.194,279866.0,8.0,hip hop,0.0,-4.134
1936,1977,0.899,Eminem,0.4370000000000001,4.0,0.0,176.384,Survival,SurvivalEminem,0.459,0.21,0.0038,0.126,272417.0,2.0,hip hop,1.0,-2.978
1937,1992,0.5379999999999999,Pretty Ricky,0.189,4.0,0.0,136.518,Grind With Me,Grind With MePretty Ricky,0.7,0.045,0.000204,0.105,237733.0,1.0,hip hop,1.0,-5.952000000000001
1938,1998,0.46,Akon Featuring Snoop Dogg,0.29,4.0,0.0,99.98,I Wanna Love You,I Wanna Love YouAkon Featuring Snoop Dogg,0.866,0.0423,0.0442,0.32299999999999995,247066.0,0.0,hip hop,1.0,-9.252
1939,2022,0.7709999999999999,Kent Jones,0.69,4.0,0.0,158.77700000000004,Don't Mind,Don't MindKent Jones,0.464,0.336,0.0235,0.063,198236.0,8.0,hip hop,1.0,-4.503
1940,2023,0.706,The Black Eyed Peas,0.843,4.0,0.0,94.086,Where Is The Love?,Where Is The Love?The Black Eyed Peas,0.835,0.193,0.104,0.13699999999999998,272533.0,5.0,hip hop,1.0,-3.219
1941,2031,0.328,Tyga,0.22,4.0,1.5399999999999998e-05,98.95,Rack City,Rack CityTyga,0.927,0.374,0.0471,0.12,203200.0,1.0,hip hop,1.0,-10.969
1942,26,0.459,SHAED,0.498,4.0,0.0,126.803,Trampoline,TrampolineSHAED,0.619,0.0334,0.56,0.13699999999999998,184280.0,7.0,electronic,0.0,-5.782
1943,34,0.459,SHAED,0.498,4.0,0.0,126.803,Trampoline,TrampolineSHAED,0.619,0.0334,0.56,0.13699999999999998,184280.0,7.0,electronic,0.0,-5.782
1944,56,0.583,Halsey,0.187,4.0,4.48e-05,92.043,Graveyard,GraveyardHalsey,0.667,0.0747,0.231,0.181,181805.0,11.0,electronic,0.0,-5.127000000000002
1945,88,0.479,Joji,0.284,4.0,0.00598,88.964,Slow Dancing In The Dark,Slow Dancing In The DarkJoji,0.515,0.0261,0.544,0.191,209273.0,3.0,electronic,1.0,-7.457999999999998
1946,100,0.479,Joji,0.284,4.0,0.00598,88.964,Slow Dancing In The Dark,Slow Dancing In The DarkJoji,0.515,0.0261,0.544,0.191,209273.0,3.0,electronic,1.0,-7.457999999999998
1947,117,0.5329999999999999,Billie Eilish,0.32299999999999995,4.0,0.219,150.455,You Should See Me In A Crown,You Should See Me In A CrownBillie Eilish,0.6779999999999999,0.18600000000000005,0.462,0.139,180952.0,4.0,electronic,1.0,-10.485
1948,124,0.685,BTS,0.345,4.0,0.0,97.551,Make It Right,Make It RightBTS,0.584,0.425,0.0304,0.189,226321.0,7.0,electronic,1.0,-7.811
1949,156,0.813,Shawn Mendes,0.969,4.0,0.0,121.998,There's Nothing Holdin' Me Back,There's Nothing Holdin' Me BackShawn Mendes,0.866,0.0554,0.38,0.0779,199440.0,11.0,electronic,0.0,-4.063
1950,162,0.565,The Weeknd,0.138,4.0,0.0,112.986,The Hills,The HillsThe Weeknd,0.58,0.0488,0.0671,0.135,242253.0,0.0,electronic,0.0,-7.065
1951,240,0.835,Avicii,0.654,4.0,0.0,125.983,The Days,The DaysAvicii,0.527,0.0433,0.0166,0.249,176658.0,6.0,electronic,1.0,-5.297999999999999
1952,256,0.873,Avicii,0.516,4.0,0.00982,122.011,Heaven,HeavenAvicii,0.5920000000000001,0.0275,0.0715,0.142,277261.0,9.0,electronic,1.0,-5.65
1953,261,0.396,twenty one pilots,0.5479999999999999,4.0,3.58e-05,90.024,Heathens,Heathenstwenty one pilots,0.732,0.0286,0.0841,0.105,195920.0,4.0,electronic,0.0,-9.348
1954,312,0.705,Gorillaz,0.772,4.0,0.00233,138.559,Feel Good Inc,Feel Good IncGorillaz,0.818,0.177,0.00836,0.613,222640.0,6.0,electronic,1.0,-6.6789999999999985
1955,327,0.649,Owl City,0.489,4.0,0.0,90.00200000000002,Fireflies,FirefliesOwl City,0.591,0.0417,0.0294,0.133,228346.0,3.0,electronic,1.0,-6.72
1956,335,0.856,Calvin Harris,0.743,4.0,0.0178,127.949,Summer,SummerCalvin Harris,0.596,0.0346,0.0211,0.141,222533.0,4.0,electronic,0.0,-3.556
1957,341,0.325,Rihanna,0.273,4.0,0.0,110.786,Needed Me,Needed MeRihanna,0.6990000000000001,0.228,0.0947,0.086,191600.0,7.0,electronic,0.0,-8.112
1958,381,0.953,Marshmello,0.422,4.0,0.0155,141.99,Alone,AloneMarshmello,0.631,0.0343,0.0241,0.108,273802.0,2.0,electronic,1.0,-3.739
1959,383,0.861,Usher Featuring Pitbull,0.654,4.0,0.0,119.963,DJ Got Us Fallin' In Love,DJ Got Us Fallin' In LoveUsher Featuring Pitbull,0.6629999999999999,0.109,0.0338,0.08199999999999999,220800.0,7.0,electronic,0.0,-3.398
1960,401,0.4320000000000001,Lorde,0.302,4.0,0.0,84.77799999999998,Royals,RoyalsLorde,0.616,0.133,0.106,0.132,190185.0,7.0,electronic,1.0,-9.546
1961,416,0.636,Coldplay,0.153,4.0,0.00203,124.996,A Sky Full Of Stars,A Sky Full Of StarsColdplay,0.551,0.0281,0.00713,0.217,268466.0,6.0,electronic,1.0,-7.125
1962,440,0.777,Avicii,0.4270000000000001,4.0,6.12e-05,124.943,Hey Brother,Hey BrotherAvicii,0.537,0.0473,0.0279,0.0838,255093.0,7.0,electronic,0.0,-4.829
1963,444,0.6509999999999999,Alan Walker,0.166,4.0,3.2e-06,90.01100000000002,Faded,FadedAlan Walker,0.589,0.0306,0.0291,0.111,212626.0,6.0,electronic,1.0,-5.097
1964,489,0.821,Capital Cities,0.7909999999999999,5.0,0.00232,117.948,Safe And Sound,Safe And SoundCapital Cities,0.6559999999999999,0.0325,0.000194,0.101,192789.0,0.0,electronic,1.0,-4.838
1965,499,0.84,Swedish House Mafia Featuring John Martin,0.438,4.0,0.0,129.042,Don't You Worry Child,Don't You Worry ChildSwedish House Mafia Featuring John Martin,0.612,0.0509,0.112,0.116,212862.0,11.0,electronic,0.0,-3.145
1966,505,0.913,Calvin Harris,0.536,4.0,3.72e-05,119.989,My Way,My WayCalvin Harris,0.8190000000000001,0.0427,0.0935,0.161,219159.0,4.0,electronic,0.0,-3.059
1967,539,0.931,MGMT,0.172,4.0,0.0049,122.961,Kids,KidsMGMT,0.451,0.0719,0.0007599999999999999,0.361,302840.0,9.0,electronic,1.0,-3.871
1968,552,0.517,Gotye Featuring Kimbra,0.754,4.0,0.000195,129.063,Somebody That I Used To Know,Somebody That I Used To KnowGotye Featuring Kimbra,0.857,0.0384,0.565,0.102,244973.0,0.0,electronic,1.0,-6.972
1969,606,0.644,The Chainsmokers,0.251,4.0,0.0,99.999,Paris,ParisThe Chainsmokers,0.6459999999999999,0.031,0.0243,0.0888,221520.0,2.0,electronic,1.0,-6.763
1970,698,0.5770000000000001,The Chainsmokers,0.454,4.0,0.0,89.99600000000002,Sick Boy,Sick BoyThe Chainsmokers,0.6629999999999999,0.0531,0.109,0.12,193200.0,11.0,electronic,0.0,-7.518
1971,761,0.7659999999999999,Rihanna Featuring Calvin Harris,0.6,4.0,0.0013800000000000002,127.986,We Found Love,We Found LoveRihanna Featuring Calvin Harris,0.7340000000000001,0.0383,0.025,0.108,215226.0,1.0,electronic,1.0,-4.485
1972,772,0.711,6ix9ine,0.774,4.0,0.0,90.076,Billy,Billy6ix9ine,0.764,0.28800000000000003,0.175,0.105,112666.0,4.0,electronic,0.0,-3.818
1973,791,0.7809999999999999,Zedd Featuring Foxes,0.17600000000000002,4.0,0.0,128.0,Clarity,ClarityZedd Featuring Foxes,0.509,0.07200000000000001,0.0398,0.0749,271426.0,8.0,electronic,1.0,-3.48
1974,803,0.6970000000000001,Daft Punk,0.476,4.0,0.0,122.752,One More Time,One More TimeDaft Punk,0.611,0.133,0.0193,0.332,320357.0,2.0,electronic,1.0,-8.618
1975,811,0.823,Calvin Harris Featuring Ellie Goulding,0.418,4.0,0.0,128.035,Outside,OutsideCalvin Harris Featuring Ellie Goulding,0.6459999999999999,0.0394,0.213,0.322,227266.0,2.0,electronic,0.0,-4.123
1976,847,0.924,Calvin Harris,0.919,4.0,0.00703,127.937,Feel So Close,Feel So CloseCalvin Harris,0.7070000000000001,0.031,0.000972,0.204,206413.0,7.0,electronic,1.0,-2.842
1977,875,0.6779999999999999,The Weeknd,0.29,4.0,1.42e-05,122.585,Wasted Times,Wasted TimesThe Weeknd,0.56,0.0581,0.61,0.111,220293.0,10.0,electronic,0.0,-6.167000000000002
1978,913,0.569,Jon Bellion,0.501,4.0,0.0,89.779,All Time Low,All Time LowJon Bellion,0.584,0.166,0.0508,0.0924,217603.0,0.0,electronic,1.0,-4.259
1979,915,0.435,AWOLNATION,0.243,4.0,0.609,119.038,Sail,SailAWOLNATION,0.825,0.0568,0.452,0.0953,259102.0,1.0,electronic,1.0,-9.582
1980,927,0.701,Empire Of The Sun,0.716,4.0,7.52e-06,126.975,Walking On A Dream,Walking On A DreamEmpire Of The Sun,0.871,0.0458,0.257,0.0589,198440.0,5.0,electronic,0.0,-5.5939999999999985
1981,972,0.59,Lorde,0.462,4.0,0.0,99.984,Team,TeamLorde,0.696,0.0904,0.151,0.247,193058.0,6.0,electronic,1.0,-7.428
1982,986,0.602,twenty one pilots,0.328,4.0,7.01e-06,140.08100000000002,Nico And The Niners,Nico And The Ninerstwenty one pilots,0.728,0.185,0.0699,0.318,225040.0,9.0,electronic,0.0,-7.747999999999998
1983,1000,0.969,Eiffel 65,0.765,4.0,0.000162,128.007,Blue (Da Ba Dee),Blue (Da Ba Dee)Eiffel 65,0.8220000000000001,0.0582,0.259,0.39,283747.0,7.0,electronic,0.0,-11.470999999999998
1984,1058,0.867,Panic! At The Disco,0.602,4.0,0.0,167.965,Say Amen (Saturday Night),Say Amen (Saturday Night)Panic! At The Disco,0.491,0.103,0.16699999999999998,0.458,189186.0,6.0,electronic,0.0,-2.313
1985,1094,0.66,AJR,0.568,4.0,0.0,184.353,Burn The House Down,Burn The House DownAJR,0.454,0.168,0.0364,0.181,212373.0,0.0,electronic,1.0,-4.357
1986,1119,0.68,The Weeknd,0.539,3.0,0.0,168.021,In The Night,In The NightThe Weeknd,0.505,0.0713,0.0796,0.0465,235653.0,7.0,electronic,1.0,-4.99
1987,1129,0.8909999999999999,Gorillaz Featuring Shaun Ryder,0.966,4.0,0.0868,120.265,Dare,DareGorillaz Featuring Shaun Ryder,0.76,0.0372,0.0226,0.298,244999.0,11.0,electronic,0.0,-5.852
1988,1141,0.916,Galantis,0.8029999999999999,4.0,0.00762,126.01,No Money,No MoneyGalantis,0.6709999999999999,0.0397,0.0282,0.24,189126.0,6.0,electronic,0.0,-4.0139999999999985
1989,1176,0.89,Flo Rida,0.684,4.0,0.00286,128.011,Good Feeling,Good FeelingFlo Rida,0.706,0.0688,0.0588,0.306,248133.0,1.0,electronic,0.0,-4.444
1990,1178,0.585,Halsey,0.447,4.0,1.11e-06,110.03,Now Or Never,Now Or NeverHalsey,0.67,0.0354,0.107,0.131,214801.0,6.0,electronic,0.0,-4.8610000000000015
1991,1202,0.8,Justin Bieber,0.42,4.0,0.0,94.985,Company,CompanyJustin Bieber,0.617,0.0654,0.147,0.0852,208120.0,4.0,electronic,0.0,-5.024
1992,1205,0.972,Skrillex Featuring Sirah,0.5760000000000001,4.0,3.2200000000000003e-05,110.026,Bangarang,BangarangSkrillex Featuring Sirah,0.716,0.196,0.0145,0.317,215253.0,7.0,electronic,1.0,-2.302
1993,1209,0.929,Calvin Harris Featuring Florence Welch,0.5820000000000001,4.0,0.000112,127.934,Sweet Nothing,Sweet NothingCalvin Harris Featuring Florence Welch,0.573,0.109,0.197,0.0567,212560.0,8.0,electronic,0.0,-3.942
1994,1249,0.7120000000000001,M83.,0.32,4.0,0.0,105.009,Midnight City,Midnight CityM83.,0.526,0.0356,0.0161,0.179,241440.0,11.0,electronic,0.0,-6.525
1995,1350,0.506,Lady Gaga,0.516,4.0,0.0,100.002,The Cure,The CureLady Gaga,0.6970000000000001,0.0325,0.0792,0.0893,211363.0,8.0,electronic,1.0,-4.863
1996,1392,0.955,Metro Station,0.79,4.0,3.09e-06,150.034,Shake It,Shake ItMetro Station,0.618,0.0798,0.00221,0.486,179946.0,4.0,electronic,1.0,-3.836
1997,1398,0.8540000000000001,M.I.A.,0.485,4.0,9.62e-05,172.231,Paper Planes,Paper PlanesM.I.A.,0.457,0.265,0.0277,0.731,203760.0,2.0,electronic,1.0,-6.2
1998,1418,0.775,6ix9ine,0.635,4.0,0.0,157.036,Gummo,Gummo6ix9ine,0.66,0.172,0.0553,0.129,157643.0,2.0,electronic,1.0,-4.926
1999,1428,0.795,Daft Punk,0.841,4.0,0.889,121.294,Around The World,Around The WorldDaft Punk,0.956,0.15,0.00356,0.0906,429533.0,7.0,electronic,1.0,-5.311
2000,1464,0.722,DJ Snake & AlunaGeorge,0.25,4.0,1.27e-06,196.133,You Know You Like It,You Know You Like ItDJ Snake & AlunaGeorge,0.426,0.196,0.0113,0.262,247266.0,5.0,electronic,0.0,-5.369
2001,1524,0.412,Kiiara,0.408,5.0,0.0025,113.049,Gold,GoldKiiara,0.6,0.344,0.615,0.134,225882.0,8.0,electronic,1.0,-9.343
2002,1594,0.502,Nightcrawlers,0.8079999999999999,4.0,1.19e-05,123.041,Push The Feeling On,Push The Feeling OnNightcrawlers,0.8,0.032,0.0308,0.211,243160.0,6.0,electronic,0.0,-13.298
2003,1596,0.6579999999999999,Meghan Trainor,0.523,4.0,0.0,115.016,No,NoMeghan Trainor,0.8270000000000001,0.0517,0.0224,0.0417,152862.0,6.0,electronic,1.0,-3.846
2004,1616,0.6940000000000001,Gorillaz,0.524,4.0,0.0,167.96400000000003,Clint Eastwood,Clint EastwoodGorillaz,0.6629999999999999,0.172,0.0249,0.0698,340920.0,10.0,electronic,0.0,-8.627
2005,1617,0.813,The Black Eyed Peas,0.436,4.0,2.77e-06,127.979,The Time (Dirty Bit),The Time (Dirty Bit)The Black Eyed Peas,0.816,0.0664,0.0662,0.602,307640.0,6.0,electronic,0.0,-7.797999999999999
2006,1636,0.735,Disclosure Featuring Sam Smith,0.544,4.0,0.000193,121.986,Latch,LatchDisclosure Featuring Sam Smith,0.7290000000000001,0.0919,0.0178,0.08900000000000001,255866.0,1.0,electronic,1.0,-5.455
2007,1649,0.748,The Black Eyed Peas,0.6,4.0,0.0,127.965,I Gotta Feeling,I Gotta FeelingThe Black Eyed Peas,0.741,0.0264,0.0823,0.34,289133.0,0.0,electronic,1.0,-6.299
2008,1663,0.83,Tiesto,0.5479999999999999,4.0,1.13e-06,124.989,Red Lights,Red LightsTiesto,0.654,0.0366,0.000629,0.121,262200.0,10.0,electronic,1.0,-4.801
2009,1677,0.815,Lady Gaga,0.831,4.0,2.19e-06,118.999,Poker Face,Poker FaceLady Gaga,0.846,0.0761,0.139,0.131,237200.0,4.0,electronic,1.0,-4.512
2010,1710,0.6609999999999999,Ne-Yo,0.269,4.0,0.0,124.917,Let Me Love You (Until You Learn To Love Yourself),Let Me Love You (Until You Learn To Love Yourself)Ne-Yo,0.664,0.0337,0.25,0.511,251626.0,5.0,electronic,1.0,-6.559
2011,1745,0.8690000000000001,Calvin Harris Featuring Ellie Goulding,0.58,4.0,0.0,124.989,I Need Your Love,I Need Your LoveCalvin Harris Featuring Ellie Goulding,0.695,0.0483,0.41,0.237,234506.0,8.0,electronic,1.0,-5.066
2012,1772,0.752,The Chainsmokers,0.515,4.0,0.0,154.957,Everybody Hates Me,Everybody Hates MeThe Chainsmokers,0.475,0.0467,0.00703,0.406,223466.0,11.0,electronic,0.0,-6.596
2013,1783,0.547,Lorde,0.402,4.0,0.000161,89.993,Tennis Court,Tennis CourtLorde,0.764,0.0576,0.0175,0.23,198907.0,0.0,electronic,1.0,-8.6
2014,1849,0.8690000000000001,Snap!,0.8490000000000001,4.0,0.0688,124.254,Rhythm Is A Dancer,Rhythm Is A DancerSnap!,0.767,0.0334,0.111,0.0815,225882.0,9.0,electronic,0.0,-7.322999999999999
2015,1900,0.8079999999999999,Modjo,0.8690000000000001,4.0,0.0293,126.041,Lady (Hear Me Tonight),Lady (Hear Me Tonight)Modjo,0.72,0.0379,0.00793,0.0634,307153.0,6.0,electronic,1.0,-5.627000000000002
2016,1938,0.948,Skrillex,0.55,3.0,0.0148,115.785,First Of The Year (Equinox),First Of The Year (Equinox)Skrillex,0.429,0.227,0.007109999999999998,0.0812,261517.0,5.0,electronic,0.0,-3.657
2017,1939,0.755,Passion Pit,0.445,4.0,0.0,101.006,Take A Walk,Take A WalkPassion Pit,0.5660000000000001,0.0368,0.0338,0.315,264493.0,11.0,electronic,1.0,-5.526
2018,1965,0.69,Coldplay Featuring Rihanna,0.233,4.0,0.0154,84.99,Princess Of China,Princess Of ChinaColdplay Featuring Rihanna,0.425,0.0351,0.00385,0.287,239215.0,0.0,electronic,1.0,-6.221
2019,2001,0.918,Technotronic Featuring Felly,0.6509999999999999,4.0,1.15e-06,124.811,Pump Up The Jam,Pump Up The JamTechnotronic Featuring Felly,0.862,0.108,0.0287,0.0492,215040.0,10.0,electronic,0.0,-7.325
2020,2002,0.753,Lady Gaga Featuring Colby O'Donis,0.7090000000000001,4.0,1.76e-05,118.982,Just Dance,Just DanceLady Gaga Featuring Colby O'Donis,0.8220000000000001,0.0332,0.0337,0.218,241933.0,1.0,electronic,0.0,-4.499
2021,2007,0.738,Avicii,0.525,4.0,0.0083,125.008,You Make Me,You Make MeAvicii,0.5820000000000001,0.0408,0.00219,0.149,233346.0,6.0,electronic,1.0,-4.82
2022,2029,0.847,Rihanna,0.444,4.0,0.0204,127.963,Where Have You Been,Where Have You BeenRihanna,0.7190000000000001,0.0916,0.00201,0.221,242680.0,0.0,electronic,0.0,-6.34
2023,210,0.831,Jose Feliciano,0.963,4.0,0.0,148.82,Feliz Navidad,Feliz NavidadJose Feliciano,0.512,0.0383,0.552,0.336,182066.0,2.0,latin,1.0,-9.004
2024,268,0.8240000000000001,Shakira Featuring Wyclef Jean,0.7559999999999999,4.0,0.0,100.024,Hips Don't Lie,Hips Don't LieShakira Featuring Wyclef Jean,0.778,0.0712,0.284,0.405,218093.0,10.0,latin,0.0,-5.892
2025,316,0.831,Jose Feliciano,0.963,4.0,0.0,148.82,Feliz Navidad,Feliz NavidadJose Feliciano,0.512,0.0383,0.552,0.336,182066.0,2.0,latin,1.0,-9.004
2026,510,0.8009999999999999,Daddy Yankee,0.753,4.0,1.2e-06,96.009,Gasolina,GasolinaDaddy Yankee,0.857,0.0618,0.332,0.0789,192600.0,0.0,latin,1.0,-6.499
2027,511,0.7559999999999999,Maluma,0.716,4.0,0.0,94.027,Felices Los 4,Felices Los 4Maluma,0.7659999999999999,0.132,0.213,0.349,230000.0,5.0,latin,1.0,-5.8610000000000015
2028,613,0.877,Marc Anthony,0.893,4.0,0.0,105.017,Vivir Mi Vida,Vivir Mi VidaMarc Anthony,0.655,0.0344,0.344,0.349,252346.0,0.0,latin,0.0,-3.23
2029,729,0.807,Lou Bega,0.892,4.0,0.0,174.06,Mambo No. 5 (A Little Bit Of...),Mambo No. 5 (A Little Bit Of...)Lou Bega,0.622,0.408,0.103,0.306,220293.0,5.0,latin,0.0,-6.752000000000002
2030,748,0.708,Aventura Featuring Don Omar,0.7170000000000001,4.0,0.0,175.924,Ella Y Yo,Ella Y YoAventura Featuring Don Omar,0.732,0.262,0.534,0.237,267786.0,9.0,latin,0.0,-7.905
2031,835,0.7090000000000001,Romeo Santos,0.556,4.0,0.0,125.997,Imitadora,ImitadoraRomeo Santos,0.737,0.045,0.333,0.289,234828.0,8.0,latin,0.0,-6.8889999999999985
2032,932,0.944,Carlos Vives & Shakira,0.951,4.0,1.48e-06,179.991,La Bicicleta,La BicicletaCarlos Vives & Shakira,0.745,0.134,0.21,0.333,229509.0,0.0,latin,1.0,-3.959
2033,951,0.8590000000000001,Daddy Yankee,0.8909999999999999,4.0,0.0,176.018,Rompe,RompeDaddy Yankee,0.685,0.0553,0.116,0.317,204520.0,5.0,latin,0.0,-2.595
2034,1124,0.8320000000000001,Shakira,0.872,4.0,1.12e-05,107.661,"Whenever, Wherever","Whenever, WhereverShakira",0.7929999999999999,0.0406,0.236,0.202,196160.0,1.0,latin,0.0,-4.862
2035,1139,0.691,Nicky Jam,0.732,4.0,0.0,179.91,El Amante,El AmanteNicky Jam,0.6829999999999999,0.0432,0.243,0.14,219506.0,8.0,latin,1.0,-5.535
2036,1285,0.731,Juanes,0.973,4.0,0.0,97.007,La Camisa Negra,La Camisa NegraJuanes,0.7509999999999999,0.0308,0.0838,0.0556,216706.0,6.0,latin,0.0,-4.419
2037,1301,0.954,Ricky Martin,0.933,4.0,0.0,178.043,Livin' La Vida Loca,Livin' La Vida LocaRicky Martin,0.425,0.0476,0.00411,0.0555,243160.0,1.0,latin,0.0,-3.756
2038,1306,0.7829999999999999,Shakira Featuring Alejandro Sanz,0.812,4.0,0.000308,100.011,La Tortura,La TorturaShakira Featuring Alejandro Sanz,0.74,0.0427,0.0297,0.123,212893.0,0.0,latin,1.0,-5.367000000000001
2039,1434,0.923,Santana Featuring Rob Thomas,0.961,4.0,4.73e-06,115.996,Smooth,SmoothSantana Featuring Rob Thomas,0.609,0.0338,0.16,0.295,294986.0,9.0,latin,1.0,-3.908
2040,1492,0.711,Prince Royce,0.8170000000000001,4.0,0.0,139.96200000000002,Darte Un Beso,Darte Un BesoPrince Royce,0.757,0.0349,0.36,0.121,206933.0,1.0,latin,0.0,-4.643
2041,1674,0.626,Daddy Yankee,0.873,4.0,0.0,88.007,Shaky Shaky,Shaky ShakyDaddy Yankee,0.899,0.292,0.076,0.0631,234320.0,6.0,latin,0.0,-4.228
2042,1699,0.649,Luis Fonsi,0.476,3.0,0.0,171.976,No Me Doy Por Vencido,No Me Doy Por VencidoLuis Fonsi,0.368,0.079,0.429,0.596,239400.0,3.0,latin,1.0,-5.8660000000000005
2043,1773,0.609,Shakira,0.476,4.0,0.0,115.474,Try Everything,Try EverythingShakira,0.705,0.0307,0.0257,0.0846,196853.0,1.0,latin,1.0,-4.897
2044,7,0.7929999999999999,Dua Lipa,0.677,4.0,0.0,123.941,Don't Start Now,Don't Start NowDua Lipa,0.794,0.0842,0.0125,0.0952,183290.0,11.0,dance,0.0,-4.521
2045,53,0.498,Camila Cabello,0.652,4.0,0.00282,98.016,Liar,LiarCamila Cabello,0.74,0.0456,0.0169,0.319,207038.0,11.0,dance,0.0,-6.684
2046,92,0.7340000000000001,Jonas Brothers,0.952,4.0,0.0,137.958,Sucker,SuckerJonas Brothers,0.8420000000000001,0.0588,0.0427,0.106,181026.0,1.0,dance,0.0,-5.065
2047,119,0.8809999999999999,Mabel,0.234,4.0,3.01e-06,98.994,Don't Call Me Up,Don't Call Me UpMabel,0.674,0.147,0.29600000000000004,0.0793,178480.0,9.0,dance,1.0,-2.853
2048,142,0.8540000000000001,5 Seconds Of Summer,0.152,4.0,0.0,120.274,Youngblood,Youngblood5 Seconds Of Summer,0.596,0.463,0.0169,0.124,203417.0,7.0,dance,0.0,-5.114
2049,155,0.7,Dua Lipa,0.608,4.0,1.56e-05,116.073,New Rules,New RulesDua Lipa,0.762,0.0694,0.0026100000000000003,0.153,209320.0,9.0,dance,0.0,-6.021
2050,157,0.713,Ariana Grande,0.354,4.0,3.11e-06,121.993,No Tears Left To Cry,No Tears Left To CryAriana Grande,0.6990000000000001,0.0594,0.04,0.294,205920.0,9.0,dance,0.0,-5.5070000000000014
2051,160,0.544,Dua Lipa,0.51,4.0,0.0,97.028,IDGAF,IDGAFDua Lipa,0.836,0.0943,0.0403,0.0824,217946.0,7.0,dance,1.0,-5.975
2052,177,0.887,Normani,0.8809999999999999,4.0,1.21e-06,170.918,Motivation,MotivationNormani,0.599,0.0984,0.0192,0.3,193837.0,4.0,dance,1.0,-3.967
2053,190,0.8859999999999999,Train,0.795,4.0,0.0,97.012,"Hey, Soul Sister","Hey, Soul SisterTrain",0.6729999999999999,0.0431,0.185,0.0826,216773.0,1.0,dance,0.0,-4.44
2054,241,0.866,WALK THE MOON,0.619,4.0,0.0,128.03799999999998,Shut Up And Dance,Shut Up And DanceWALK THE MOON,0.578,0.0619,0.00701,0.257,199080.0,1.0,dance,1.0,-3.804
2055,245,0.7240000000000001,Selena Gomez,0.508,4.0,1.68e-06,102.061,Back To You,Back To YouSelena Gomez,0.601,0.0486,0.0945,0.12,207904.0,6.0,dance,1.0,-4.856
2056,252,0.654,Michael Jackson,0.847,4.0,0.0158,117.046,Billie Jean,Billie JeanMichael Jackson,0.92,0.0401,0.0236,0.0359,293826.0,11.0,dance,0.0,-3.051
2057,256,0.873,Avicii,0.516,4.0,0.00982,122.011,Heaven,HeavenAvicii,0.5920000000000001,0.0275,0.0715,0.142,277261.0,9.0,dance,1.0,-5.65
2058,268,0.8240000000000001,Shakira Featuring Wyclef Jean,0.7559999999999999,4.0,0.0,100.024,Hips Don't Lie,Hips Don't LieShakira Featuring Wyclef Jean,0.778,0.0712,0.284,0.405,218093.0,10.0,dance,0.0,-5.892
2059,271,0.8240000000000001,Whitney Houston,0.867,4.0,0.000307,118.814,I Wanna Dance With Somebody (Who Loves Me),I Wanna Dance With Somebody (Who Loves Me)Whitney Houston,0.7090000000000001,0.0453,0.207,0.0888,291293.0,1.0,dance,1.0,-8.824
2060,274,0.765,DNCE,0.917,4.0,0.0,119.001,Cake By The Ocean,Cake By The OceanDNCE,0.774,0.0502,0.156,0.0373,219146.0,4.0,dance,0.0,-5.439
2061,276,0.64,Demi Lovato,0.887,4.0,0.0,144.077,Sorry Not Sorry,Sorry Not SorryDemi Lovato,0.705,0.225,0.0237,0.262,203760.0,11.0,dance,0.0,-6.928
2062,298,0.8290000000000001,Rihanna Featuring Jay-Z,0.575,4.0,0.0,174.028,Umbrella,UmbrellaRihanna Featuring Jay-Z,0.583,0.134,0.00864,0.0426,275986.0,1.0,dance,1.0,-4.603
2063,308,0.7170000000000001,Kanye West,0.49,4.0,0.0,103.992,Stronger,StrongerKanye West,0.617,0.153,0.00564,0.408,311866.0,10.0,dance,0.0,-7.858
2064,335,0.856,Calvin Harris,0.743,4.0,0.0178,127.949,Summer,SummerCalvin Harris,0.596,0.0346,0.0211,0.141,222533.0,4.0,dance,0.0,-3.556
2065,344,0.861,BLACKPINK,0.58,4.0,0.00175,131.974,Kill This Love,Kill This LoveBLACKPINK,0.738,0.237,0.32,0.325,189052.0,2.0,dance,1.0,-4.141
